date,temp_high,temp_low,humidity_mean,dewpoint_mean,pressure_mean,wind_mean,precip_total
2020-08-24,90.0,79.0,74.73892857142857,76.75,1013.6217391304348,19.21882911392405,1.23
2020-08-25,91.0,85.0,73.01346153846154,77.11538461538461,1014.8291666666668,15.096496815286624,1.05
2020-08-26,91.0,83.0,70.53708333333334,75.41666666666667,1015.125,11.809615384615384,0.0
2020-08-27,91.0,81.0,75.44720000000001,76.84,1016.3125,7.583386581469648,0.36000000000000004
2020-08-28,92.0,82.0,74.965,77.125,1017.725,6.321314102564102,0.0
2020-08-29,90.0,82.0,76.87310344827587,77.27586206896552,1016.7166666666667,4.527215189873417,2.3400000000000003
2020-08-30,92.0,79.0,71.8962962962963,75.45925925925927,1014.4333333333334,5.561194029850746,0.0
2020-08-31,92.0,77.0,77.94405405405405,74.50810810810812,1015.1083333333332,3.3206249999999997,3.04
2020-09-01,92.0,79.0,75.12653846153846,75.57692307692308,1016.4041666666667,4.824839743589743,0.0
2020-09-02,91.0,82.0,70.53625,75.79166666666667,1015.6999999999999,9.575961538461538,0.0
2020-09-03,93.0,84.0,71.71615384615384,77.07692307692308,1015.1583333333333,10.507484076433121,0.0
2020-09-04,92.0,84.0,72.14933333333333,76.79333333333334,1016.4458333333333,9.789465408805032,0.0
2020-09-05,93.0,82.0,68.54291666666667,75.125,1017.9,8.551282051282051,0.0
2020-09-06,91.0,75.0,72.9646875,73.23125,1016.1458333333334,7.245,0.32
2020-09-07,86.0,75.0,81.8488888888889,73.62962962962963,1012.4083333333333,6.248089171974522,3.45
2020-09-08,89.0,76.0,80.08916666666666,75.04166666666667,1011.0166666666668,5.569391025641025,0.79
2020-09-09,89.0,76.0,82.171,75.14,1013.8666666666667,3.886708860759494,3.5900000000000003
2020-09-10,87.0,77.0,84.18781249999999,75.8125,1016.0124999999999,5.299373040752351,5.15
2020-09-11,89.0,80.0,77.88178571428571,75.87857142857142,1012.15,5.3933544303797465,0.0
2020-09-12,83.0,76.0,88.65777777777777,75.86666666666666,1008.2958333333332,13.108566978193148,6.13
2020-09-13,86.0,74.0,89.14877551020408,75.61632653061224,1011.7125,9.353799392097265,19.6
2020-09-14,89.0,81.0,79.25,76.72,1014.4250000000001,8.027955271565496,0.0
2020-09-15,89.0,80.0,74.73916666666666,75.5,1015.7125,7.283333333333333,0.0
2020-09-16,89.0,81.0,74.58083333333333,75.625,1014.7208333333333,8.274839743589743,0.11
2020-09-17,90.0,80.0,74.29083333333334,75.16666666666667,1013.1875,6.818910256410256,0.07
2020-09-18,90.0,80.0,74.03192307692308,75.92307692307692,1012.3874999999999,6.060912052117264,0.0
2020-09-19,92.0,81.0,74.80958333333334,76.29166666666667,1012.3833333333333,3.7096774193548385,0.0
2020-09-20,89.0,79.0,78.58558823529411,76.68235294117646,1012.2791666666667,3.1419003115264794,0.0
2020-09-21,85.0,77.0,89.05040000000001,76.696,1013.8125,7.292514970059879,8.17
2020-09-22,88.0,80.0,60.80458333333333,68.0,1015.1083333333332,12.885897435897435,0.0
2020-09-23,87.0,78.0,58.18083333333333,66.04166666666667,1014.8708333333334,9.41957928802589,0.0
2020-09-24,84.0,77.0,81.48354838709677,74.4258064516129,1014.3166666666666,9.7062893081761,3.37
2020-09-25,89.0,75.0,87.49857142857142,76.51904761904763,1014.7541666666666,5.448302469135802,14.14
2020-09-26,91.0,74.0,85.74388888888889,75.94999999999999,1015.475,4.527672955974842,17.25
2020-09-27,89.0,75.0,83.56615384615384,75.11538461538461,1013.8625000000001,3.4315112540192927,0.29000000000000004
2020-09-28,89.0,78.0,81.6129411764706,75.79411764705883,1012.5208333333334,4.068396226415095,2.0500000000000003
2020-09-29,89.0,79.0,75.2108,75.4,1012.0458333333332,6.377272727272727,0.0
2020-09-30,89.0,78.0,75.32678571428572,74.65714285714286,1013.2916666666666,4.276677316293929,0.0
2020-10-01,90.0,76.0,78.66275862068964,74.37931034482759,1013.7208333333333,4.904952076677317,2.71
2020-10-02,83.0,73.0,90.17837837837837,74.31891891891892,1013.2125,2.5378086419753085,23.44
2020-10-03,85.0,76.0,89.40879999999999,74.96,1013.1666666666666,4.684775641025641,1.98
2020-10-04,89.0,77.0,77.5325,75.58333333333333,1013.1208333333334,9.569774919614147,0.41000000000000003
2020-10-05,89.0,82.0,74.44583333333334,76.08333333333333,1012.7166666666667,13.810454545454546,0.0
2020-10-06,89.0,79.0,76.46653846153846,75.8923076923077,1013.0041666666666,13.201118210862619,0.87
2020-10-07,88.0,79.0,74.85285714285715,75.17857142857143,1014.0375,11.642380952380952,0.39
2020-10-08,89.0,80.0,67.96833333333333,72.16666666666667,1015.5083333333333,10.010897435897435,0.0
2020-10-09,88.0,78.0,70.80384615384615,73.11538461538461,1016.1625,11.937220447284345,0.25
2020-10-10,90.0,77.0,79.33800000000001,75.64,1015.3208333333333,8.77475884244373,0.5
2020-10-11,91.0,79.0,78.64920000000001,76.04,1014.0666666666666,4.570607028753994,0.0
2020-10-12,92.0,80.0,77.14115384615386,75.53846153846153,1013.9166666666666,3.457876712328767,0.06
2020-10-13,88.0,76.0,75.79375,72.91666666666667,1013.9041666666667,5.255179282868526,0.0
2020-10-14,88.0,77.0,70.17583333333333,71.16666666666667,1013.8125,4.784433962264151,0.0
2020-10-15,89.0,76.0,77.00870967741936,74.07741935483871,1013.4875000000001,6.764090909090909,0.89
2020-10-16,87.0,73.0,86.58947368421053,75.05263157894737,1014.725,5.487265917602996,13.79
2020-10-17,87.0,74.0,80.1124,72.76,1016.25,7.609105431309905,0.17
2020-10-18,87.0,80.0,72.45125,72.58333333333333,1015.6708333333332,10.243108974358973,0.0
2020-10-19,82.0,74.0,79.12633333333333,72.48,1013.9625,12.551428571428572,4.19
2020-10-20,84.2,75.0,82.66555555555556,73.63333333333334,1013.1041666666666,10.403240740740742,3.72
2020-10-21,78.0,74.0,92.1051282051282,73.56410256410257,1013.7166666666667,10.137822878228782,18.56
2020-10-22,85.0,72.0,87.02472222222222,73.27777777777777,1014.0666666666666,10.308660130718954,5.08
2020-10-23,87.0,78.0,72.03791666666667,71.54166666666667,1014.1083333333332,12.959615384615384,0.0
2020-10-24,86.0,74.0,79.85735294117647,73.17647058823529,1012.6833333333334,11.184735202492213,6.3
2020-10-25,85.0,75.0,91.28756097560975,75.05365853658536,1011.9083333333333,6.160213414634146,4.85
2020-10-26,87.0,75.2,83.35125000000001,75.50625,1014.4291666666667,8.100470219435737,0.75
2020-10-27,89.0,80.0,76.46576923076923,75.0,1016.9708333333333,11.10812101910828,0.0
2020-10-28,87.0,81.0,77.0415625,75.06875,1016.4090909090909,11.55390625,0.0
2020-10-29,87.0,80.6,77.63035714285715,75.37142857142858,1014.2708333333334,10.933098591549296,0.03
2020-10-30,88.0,78.0,81.33555555555556,76.03703703703704,1013.8583333333332,4.153184713375796,0.0
2020-10-31,87.0,77.0,85.49675675675675,74.87567567567568,1016.9499999999999,4.54088785046729,4.9399999999999995
2020-11-01,86.0,78.0,80.3726923076923,74.53846153846153,1017.4083333333333,8.138461538461538,0.09
2020-11-02,81.0,75.0,80.6839393939394,71.36363636363636,1016.375,13.425581395348836,0.0
2020-11-03,80.0,72.0,55.754482758620696,58.86206896551724,1019.4458333333333,15.058832807570976,0.0
2020-11-04,81.0,74.0,61.9925,62.833333333333336,1020.3833333333333,13.888461538461538,0.0
2020-11-05,83.0,75.0,81.55536585365854,72.02439024390245,1018.4833333333332,14.628156996587032,4.68
2020-11-06,83.0,76.0,78.03692307692307,71.8076923076923,1015.0,9.200000000000001,0.72
2020-11-07,82.0,75.0,78.42428571428572,71.73571428571428,1012.3958333333334,14.950000000000001,0.22
2020-11-08,79.0,72.0,90.18094339622641,72.76603773584905,1008.0916666666667,16.382075471698112,5.78
2020-11-09,83.0,74.0,90.66379310344827,74.65172413793104,1005.8208333333333,21.49310344827586,6.37
2020-11-10,84.0,76.0,86.78384615384616,75.6923076923077,1009.4333333333334,16.54230769230769,0.29
2020-11-11,83.0,75.0,87.05176470588236,75.75882352941177,1010.9791666666666,14.882352941176471,0.14
2020-11-12,81.0,73.4,94.01255319148936,75.92340425531916,1013.0,4.919444444444444,4.18
2020-11-13,86.0,73.0,91.09564102564103,74.39999999999999,1015.0875,2.1733944954128437,4.0
2020-11-14,85.0,76.0,83.05499999999999,73.66666666666667,1016.3916666666668,5.296153846153846,0.29000000000000004
2020-11-15,85.0,74.0,77.29833333333333,72.04166666666667,1017.2083333333334,6.8999999999999995,0.03
2020-11-16,85.0,71.0,74.42625,69.29166666666667,1017.9791666666666,5.414583333333333,0.0
2020-11-17,83.0,75.0,78.18689655172415,70.33103448275861,1018.9833333333332,8.525862068965518,0.0
2020-11-18,80.0,69.0,62.54833333333334,60.583333333333336,1021.5124999999999,11.116666666666667,0.0
2020-11-19,79.0,72.0,56.72125,59.125,1023.8041666666667,16.297142857142855,0.0
2020-11-20,80.0,72.0,74.7637037037037,66.03703703703704,1023.1041666666666,12.453289473684212,0.81
2020-11-21,81.0,72.0,77.44222222222223,68.48148148148148,1020.3041666666667,10.772018348623854,0.71
2020-11-22,82.0,72.0,85.62166666666667,70.63333333333334,1017.0458333333332,5.635000000000001,0.35
2020-11-23,80.0,72.0,83.0983870967742,69.25161290322582,1016.1958333333333,6.711475409836066,0.0
2020-11-24,82.0,68.0,72.10708333333334,64.20833333333333,1019.1458333333334,11.519166666666667,0.0
2020-11-25,80.0,72.0,73.55814814814815,66.48148148148148,1020.9695652173913,14.471681415929202,0.0
2020-11-26,82.0,71.0,64.74,63.666666666666664,1019.9,8.61722972972973,0.0
2020-11-27,81.0,70.0,77.02958333333333,67.20833333333333,1018.3791666666666,2.4125,0.6799999999999999
2020-11-28,81.0,70.0,79.55875,67.58333333333333,1016.9,2.4916666666666667,0.04
2020-11-29,82.0,69.0,80.04708333333333,67.83333333333333,1016.4708333333333,4.120833333333334,0.0
2020-11-30,83.0,70.0,81.49066666666666,68.88666666666667,1013.9958333333334,8.433333333333334,0.26
2020-12-01,73.0,60.0,66.2925925925926,53.2962962962963,1018.0208333333334,10.330833333333334,0.09
2020-12-02,73.0,53.0,58.07708333333333,46.708333333333336,1022.0291666666667,6.09421768707483,0.0
2020-12-03,75.0,59.0,65.77,54.875,1021.9166666666666,11.174747474747475,0.0
2020-12-04,77.0,69.0,64.49333333333333,59.833333333333336,1020.0166666666668,8.273611111111112,0.0
2020-12-05,82.0,69.0,74.81347826086957,65.82608695652173,1017.2583333333333,1.7692307692307692,0.0
2020-12-06,84.0,69.0,85.41433333333333,68.44,1015.1833333333334,4.674193548387097,0.0
2020-12-07,77.0,65.0,84.930625,66.84583333333333,1010.6583333333333,8.026041666666666,2.71
2020-12-08,69.0,55.0,57.772083333333335,45.791666666666664,1016.1958333333333,8.114606741573034,0.0
2020-12-09,64.0,51.0,53.31,39.833333333333336,1021.3541666666666,7.585576923076922,0.0
2020-12-10,72.0,49.0,62.48791666666667,45.833333333333336,1021.6125000000001,2.492320819112628,0.0
2020-12-11,77.0,61.0,61.012499999999996,53.708333333333336,1020.0875,5.360557768924303,0.0
2020-12-12,78.0,68.0,84.48757575757577,66.7030303030303,1018.5500000000001,5.7140625,3.8200000000000003
2020-12-13,82.0,66.0,76.89291666666666,65.91666666666667,1018.6916666666666,4.264583333333333,0.0
2020-12-14,85.0,69.0,76.74625,67.29166666666667,1017.5208333333334,5.175,0.0
2020-12-15,82.0,71.6,83.19699999999999,69.49333333333334,1015.8208333333333,3.8775641025641026,0.0
2020-12-16,81.0,69.0,84.91807692307692,70.15384615384616,1014.8916666666668,3.2496774193548386,0.0
2020-12-17,84.0,71.6,86.82756756756757,70.64324324324325,1016.1583333333333,6.546785714285714,0.0
2020-12-18,72.0,55.0,70.7951724137931,53.93103448275862,1022.3791666666666,9.27076923076923,0.0
2020-12-19,76.0,57.0,70.37458333333333,55.083333333333336,1022.5,5.414583333333333,0.0
2020-12-20,80.0,65.0,75.4448,63.92,1018.1416666666668,4.784,0.0
2020-12-21,80.0,71.0,80.03999999999999,67.0,1016.9458333333333,6.489285714285714,0.0
2020-12-22,76.0,61.0,65.29666666666667,55.625,1021.0375,7.283333333333334,0.0
2020-12-23,79.0,61.0,70.05583333333333,58.458333333333336,1021.2916666666666,7.091666666666666,0.0
2020-12-24,82.0,74.0,77.23538461538462,68.94615384615385,1016.5541666666667,10.88076923076923,0.09
2020-12-25,74.0,53.0,72.57972222222222,51.82222222222222,1018.2708333333334,11.915277777777778,0.0
2020-12-26,63.0,47.0,60.24333333333333,39.625,1021.1125000000001,4.16875,0.0
2020-12-27,74.0,53.0,61.805416666666666,47.958333333333336,1020.0291666666667,7.6187499999999995,0.0
2020-12-28,76.0,63.0,72.67833333333333,58.666666666666664,1021.7291666666666,10.222222222222221,0.01
2020-12-29,77.0,64.0,60.1924,56.76,1023.0458333333332,12.735981308411215,0.0
2020-12-30,79.0,70.0,64.76208333333334,61.708333333333336,1021.1625,17.731075697211157,0.0
2020-12-31,81.0,73.0,73.26428571428572,66.4,1019.1291666666666,17.11126984126984,0.0
2021-01-01,81.0,74.0,77.42586206896551,69.10344827586206,1020.8960000000001,14.289747634069402,0.0
2021-01-02,80.0,75.0,77.70468749999999,68.7125,1020.5916666666667,10.768512658227849,0.0
2021-01-03,83.0,69.0,74.53625,66.45833333333333,1018.4791666666666,5.7017741935483865,0.0
2021-01-04,75.0,68.0,73.4648275862069,61.37931034482759,1016.9250000000001,5.063650793650793,0.0
2021-01-05,72.0,59.0,49.775416666666665,45.208333333333336,1016.9541666666668,5.890338983050847,0.0
2021-01-06,73.0,54.0,57.19541666666667,45.583333333333336,1018.3227272727272,2.1712,0.0
2021-01-07,76.0,54.0,64.64291666666666,53.333333333333336,1017.4833333333332,4.596302250803858,0.0
2021-01-08,75.0,69.0,74.53777777777778,62.22222222222222,1014.5583333333334,7.819267515923567,0.0
2021-01-09,67.0,58.0,63.245,49.875,1018.0333333333333,7.497115384615384,0.0
2021-01-10,70.0,49.0,61.55666666666667,44.666666666666664,1022.1958333333333,4.770096463022508,0.0
2021-01-11,77.0,61.0,62.91708333333333,56.416666666666664,1021.8791666666666,6.559807073954984,0.0
2021-01-12,77.0,67.0,78.35518518518519,64.37037037037037,1021.0666666666666,1.937420382165605,0.0
2021-01-13,77.0,63.0,78.78479999999999,61.0,1019.5625,4.936677631578948,0.0
2021-01-14,69.0,59.0,83.96628571428572,58.10857142857143,1016.4666666666667,5.575867507886435,3.8000000000000003
2021-01-15,75.0,64.0,63.824814814814815,55.55555555555556,1014.1208333333334,3.523248407643312,0.0
2021-01-16,72.0,62.0,64.23115384615384,55.03846153846154,1014.4625,8.251433121019108,0.0
2021-01-17,68.0,53.0,59.150416666666665,46.791666666666664,1017.7833333333333,3.628640776699029,0.0
2021-01-18,71.0,61.0,66.46625,53.791666666666664,1019.8833333333333,3.2318327974276526,0.03
2021-01-19,74.0,59.0,57.71,50.25,1024.4916666666666,5.82395498392283,0.0
2021-01-20,75.0,60.0,61.91958333333333,53.375,1024.375,4.673895582329317,0.0
2021-01-21,76.0,58.0,68.15083333333332,56.041666666666664,1020.6625,3.7375000000000003,0.0
2021-01-22,79.0,57.0,72.94458333333334,58.208333333333336,1017.1708333333332,6.737373737373737,0.0
2021-01-23,81.0,60.0,75.85079999999999,60.24,1017.6666666666666,3.5387459807073953,0.0
2021-01-24,82.0,65.0,81.10529411764706,64.74705882352941,1018.9083333333333,3.6757009345794387,0.0
2021-01-25,78.0,68.0,78.48033333333333,66.48,1017.9499999999999,7.22185534591195,0.0
2021-01-26,82.0,68.0,79.44666666666667,66.95833333333333,1017.1708333333332,6.095,0.0
2021-01-27,85.0,66.0,79.08928571428571,66.28571428571429,1017.7458333333334,4.918006430868167,0.0
2021-01-28,77.0,64.0,70.60888888888888,60.162962962962965,1019.7086956521739,8.683974358974359,0.0
2021-01-29,72.0,55.0,63.59458333333333,49.666666666666664,1023.2166666666667,8.363301282051282,0.0
2021-01-30,75.0,58.0,62.43875,53.041666666666664,1022.3708333333334,7.320192307692308,0.0
2021-01-31,77.0,68.0,66.02916666666667,59.958333333333336,1019.6541666666667,11.323076923076924,0.0
2021-02-01,75.0,63.0,71.93076923076923,59.70769230769231,1012.8333333333334,10.320700636942675,0.08
2021-02-02,65.0,52.0,54.788333333333334,41.25,1014.2541666666666,12.335691318327974,0.0
2021-02-03,66.0,50.0,54.96,39.916666666666664,1017.6583333333333,8.442131147540984,0.0
2021-02-04,72.0,50.0,56.86083333333334,43.875,1019.5583333333334,5.564516129032258,0.0
2021-02-05,76.0,57.0,72.50708333333334,57.541666666666664,1016.9541666666668,6.129647435897436,0.0
2021-02-06,80.0,70.0,89.55371428571429,70.42857142857143,1015.0958333333333,7.339285714285714,11.6
2021-02-07,84.0,72.0,86.39945945945946,71.88648648648649,1014.275,9.16795665634675,0.0
2021-02-08,84.0,73.0,86.87410256410257,72.15384615384616,1018.0749999999999,5.428987730061349,0.0
2021-02-09,82.0,70.0,84.79028571428572,70.19428571428573,1020.225,5.379721362229103,0.0
2021-02-10,82.0,71.0,79.49333333333333,68.70833333333333,1019.8541666666666,8.488621794871793,0.0
2021-02-11,80.0,73.0,78.07192307692307,68.42307692307692,1017.9499999999999,10.188853503184713,0.0
2021-02-12,82.0,72.0,81.17708333333333,69.58333333333333,1015.4499999999999,8.016826923076923,0.0
2021-02-13,82.0,75.0,82.33888888888889,71.70370370370371,1014.1916666666666,10.112698412698412,0.0
2021-02-14,85.0,76.0,81.55966666666667,72.6,1014.5083333333333,9.87625786163522,0.0
2021-02-15,85.0,76.0,81.32357142857143,72.60714285714286,1016.0583333333334,8.537658227848102,0.0
2021-02-16,83.0,75.0,86.68150943396226,73.4679245283019,1016.0625,7.961799410029499,12.48
2021-02-17,83.0,72.0,86.66555555555556,71.84444444444445,1017.7708333333334,6.921296296296297,0.13
2021-02-18,85.0,75.0,76.01692307692308,70.63846153846154,1018.3541666666666,10.976273885350318,0.0
2021-02-19,84.0,76.0,80.25535714285715,72.37142857142858,1018.1958333333333,9.189082278481013,0.1
2021-02-20,77.0,62.0,76.02774193548387,61.329032258064515,1020.3625000000001,9.771383647798743,2.6100000000000003
2021-02-21,76.0,64.0,64.89458333333333,57.375,1023.6666666666666,12.078685897435898,0.08
2021-02-22,81.0,70.0,74.30999999999999,65.48965517241379,1021.7708333333334,13.492534722222222,0.0
2021-02-23,84.0,71.0,81.4490625,69.5625,1018.4916666666667,5.486006289308176,0.58
2021-02-24,80.0,71.0,80.92914285714285,67.90857142857143,1019.6666666666666,6.9640866873065015,1.35
2021-02-25,85.0,68.0,78.30279999999999,67.48,1020.775,2.8657556270096465,0.0
2021-02-26,83.0,71.0,74.42576923076923,67.96153846153847,1020.4083333333333,6.996451612903226,0.11
2021-02-27,83.0,75.0,73.1904,68.6,1021.4041666666667,12.896166134185304,0.0
2021-02-28,82.0,75.0,72.50439999999999,68.872,1021.6583333333333,14.828753993610222,0.0
2021-03-01,83.0,75.0,75.35600000000001,70.024,1018.9541666666668,10.519009584664536,0.0
2021-03-02,84.0,72.0,77.04821428571428,69.02857142857142,1017.5500000000001,4.6073015873015875,0.0
2021-03-03,85.0,71.0,73.95692307692308,66.96923076923078,1014.65,8.529166666666667,0.0
2021-03-04,76.0,60.0,69.735,55.588235294117645,1015.3249999999999,8.174999999999999,0.0
2021-03-05,79.0,63.0,61.89125000000001,55.25,1014.7208333333333,6.3417475728155335,0.0
2021-03-06,78.0,63.0,71.96848484848485,60.43636363636364,1013.9458333333333,8.483489096573209,19.75
2021-03-07,77.0,63.0,74.95107142857144,58.949999999999996,1016.9416666666666,9.028955696202532,0.0
2021-03-08,72.0,57.0,60.372083333333336,50.333333333333336,1026.0916666666667,9.94823717948718,0.0
2021-03-09,73.0,68.0,52.26208333333333,52.333333333333336,1028.3999999999999,13.88477564102564,0.0
2021-03-10,75.0,69.0,63.815000000000005,58.11538461538461,1026.6333333333334,13.386146496815286,0.53
2021-03-11,79.0,68.0,65.74958333333333,60.666666666666664,1025.4416666666666,14.422916666666666,0.23
2021-03-12,79.0,69.0,57.65083333333333,57.666666666666664,1024.9666666666667,10.253236245954692,0.0
2021-03-13,80.0,70.0,62.29791666666667,60.541666666666664,1023.2624999999999,7.533974358974358,0.0
2021-03-14,81.0,65.0,69.34125,62.708333333333336,1020.6916666666666,5.753685897435898,0.0
2021-03-15,82.0,66.0,71.78416666666666,63.833333333333336,1019.5833333333334,5.058520900321543,0.0
2021-03-16,80.0,72.0,70.2662962962963,64.8962962962963,1019.35,10.97063492063492,0.0
2021-03-17,83.0,73.0,70.4326923076923,66.1923076923077,1018.1666666666666,10.188853503184713,0.0
2021-03-18,84.0,74.0,76.11857142857143,70.09285714285714,1016.9541666666668,10.415506329113924,0.0
2021-03-19,85.0,73.0,79.30586206896551,69.68275862068965,1015.4250000000001,8.369242902208203,2.81
2021-03-20,81.0,58.0,67.83933333333333,56.4,1017.5458333333332,7.5487179487179485,0.0
2021-03-21,78.0,60.0,69.02307692307691,57.15384615384615,1017.1166666666667,8.561935483870966,0.0
2021-03-22,78.0,59.0,65.2023076923077,54.5,1015.85,5.522277227722772,0.0
2021-03-23,78.0,62.0,68.6425,57.875,1015.1416666666668,6.041233766233766,0.0
2021-03-24,84.0,61.0,70.08375,62.375,1016.1791666666667,5.8060064935064934,0.0
2021-03-25,84.0,75.0,79.46857142857142,71.55,1018.1583333333333,10.775791139240507,0.0
2021-03-26,84.0,76.0,76.48696969696971,70.56363636363636,1020.2083333333334,11.177570093457945,0.0
2021-03-27,85.0,75.0,72.72678571428571,69.5,1021.0708333333333,11.278006329113923,0.0
2021-03-28,85.0,76.0,71.74923076923076,69.38461538461539,1019.3249999999999,12.28375796178344,0.0
2021-03-29,85.0,75.0,72.20083333333334,69.375,1019.225,5.0644230769230765,0.0
2021-03-30,85.0,76.0,70.9312,69.28,1020.216,11.746166134185303,0.0
2021-03-31,86.0,77.0,71.52851851851852,69.98518518518519,1019.5625,12.75952380952381,0.0
2021-04-01,89.0,73.0,71.61666666666666,68.5,1016.5458333333332,4.1871794871794865,0.0
2021-04-02,77.0,62.0,58.583103448275864,54.675862068965515,1018.0541666666667,12.269085173501578,0.48
2021-04-03,74.0,64.0,49.87291666666667,49.791666666666664,1023.704347826087,12.369322033898305,0.0
2021-04-04,76.0,67.0,47.274166666666666,49.791666666666664,1023.3874999999999,10.37948717948718,0.0
2021-04-05,76.0,65.0,50.89083333333334,51.708333333333336,1020.9583333333334,8.462820512820514,0.0
2021-04-06,77.0,63.0,58.92416666666667,55.5,1019.65,6.90741935483871,0.0
2021-04-07,79.0,63.0,57.900416666666665,55.958333333333336,1018.5583333333334,6.524910394265233,0.0
2021-04-08,80.0,64.0,60.981249999999996,58.25,1016.8791666666666,7.679930795847751,0.0
2021-04-09,81.0,68.0,64.97291666666666,61.666666666666664,1016.5166666666668,9.317948717948717,0.0
2021-04-10,84.0,72.0,68.8804,66.2,1014.5541666666667,11.09948275862069,0.0
2021-04-11,89.0,66.0,75.05605263157895,67.47894736842105,1010.6958333333333,11.461196319018404,4.0
2021-04-12,87.0,67.0,82.45107142857144,68.52142857142857,1010.9458333333333,5.600791139240506,5.73
2021-04-13,87.0,69.0,63.6496,60.92,1015.6583333333333,5.337179487179488,0.0
2021-04-14,82.0,72.0,65.35541666666667,64.08333333333333,1018.5749999999999,8.249333333333334,0.0
2021-04-15,83.0,70.0,66.20916666666666,64.0,1015.6958333333333,7.7128664495114005,0.0
2021-04-16,87.0,70.0,68.69541666666667,66.54166666666667,1012.3833333333333,6.73252427184466,0.0
2021-04-17,89.0,72.0,66.85384615384615,67.65384615384616,1012.2916666666666,7.790199335548173,0.0
2021-04-18,89.0,73.0,69.94916666666667,69.58333333333333,1013.4625,6.0873333333333335,0.0
2021-04-19,91.0,78.0,70.95115384615384,72.42307692307692,1013.2458333333334,10.514808917197453,0.0
2021-04-20,84.0,71.0,82.29815789473685,71.40526315789474,1014.5291666666667,8.191104294478528,9.51
2021-04-21,87.0,77.0,79.91916666666667,72.77777777777777,1015.2041666666668,4.504166666666666,1.09
2021-04-22,84.0,73.0,67.55791666666667,65.875,1016.5833333333334,6.0681666666666665,0.0
2021-04-23,84.0,74.0,67.877,67.13333333333334,1017.9291666666667,10.992647058823529,0.0
2021-04-24,86.0,77.0,72.11481481481482,70.17037037037036,1016.1041666666666,14.676190476190476,0.0
2021-04-25,92.0,76.0,71.70166666666667,72.125,1013.5208333333334,7.987339743589744,0.0
2021-04-26,85.0,75.0,72.66923076923078,69.46153846153847,1014.9833333333332,8.582747603833866,0.0
2021-04-27,84.0,74.0,62.574615384615385,64.26923076923077,1018.2125,11.863738019169329,0.0
2021-04-28,83.0,74.0,60.652499999999996,63.833333333333336,1018.4166666666666,10.602258064516128,0.0
2021-04-29,86.0,77.0,72.15192307692308,70.94615384615385,1017.2958333333332,11.144745222929936,0.0
2021-04-30,87.0,76.0,73.79923076923077,71.53846153846153,1017.0166666666668,6.711414790996785,0.0
2021-05-01,89.0,74.0,70.13583333333334,69.95833333333333,1015.6125000000001,6.180781758957655,0.0
2021-05-02,89.0,75.0,65.48,68.58333333333333,1015.25,6.892628205128205,0.0
2021-05-03,87.0,79.0,67.83083333333333,70.625,1015.3791666666666,10.604326923076924,0.0
2021-05-04,88.0,79.0,71.2388,72.68,1016.6958333333333,9.48650519031142,0.0
2021-05-05,89.0,78.0,71.75333333333333,72.62962962962963,1017.5625,7.122698412698413,0.0
2021-05-06,90.0,75.0,73.462,72.2,1016.8708333333334,5.116401273885351,6.5
2021-05-07,91.4,74.0,75.97,71.53529411764706,1015.6166666666667,6.523831775700935,0.0
2021-05-08,85.0,74.0,72.34033333333333,67.9,1017.0541666666667,8.881761006289308,1.43
2021-05-09,83.0,77.0,73.16545454545455,70.96363636363637,1018.7541666666666,12.32398753894081,5.87
2021-05-10,88.0,76.0,74.925,72.54166666666667,1017.9625,8.963344051446946,0.32
2021-05-11,89.0,77.0,71.95625,72.41666666666667,1017.9666666666667,6.00801282051282,0.0
2021-05-12,88.0,76.0,73.78709677419356,73.48387096774194,1017.225,8.614150943396227,6.69
2021-05-13,93.0,75.0,76.14620689655172,72.66896551724139,1016.4499999999999,5.716932907348243,1.52
2021-05-14,85.0,75.0,78.95928571428571,71.42857142857143,1017.0208333333334,5.775555555555555,0.14
2021-05-15,85.0,75.0,70.13125000000001,68.45833333333333,1017.8833333333333,7.92016129032258,0.0
2021-05-16,84.0,75.0,60.27458333333333,64.10000000000001,1018.9916666666667,9.240675241157556,0.0
2021-05-17,83.0,76.0,62.32541666666666,64.75,1018.9708333333333,10.67540192926045,0.03
2021-05-18,85.0,78.0,61.675,65.6076923076923,1018.4916666666667,15.023482428115017,0.0
2021-05-19,84.0,77.0,63.66192307692308,66.81538461538462,1018.2333333333332,18.03375796178344,0.0
2021-05-20,84.0,78.0,62.815925925925924,66.07407407407408,1019.7916666666666,20.7,0.0
2021-05-21,83.0,75.0,55.354166666666664,61.5,1021.7791666666667,16.733974358974358,0.0
2021-05-22,83.0,75.0,56.25583333333333,61.875,1022.2083333333334,14.422916666666666,0.0
2021-05-23,84.0,75.0,54.73541666666667,61.208333333333336,1021.4250000000001,11.407852564102564,0.0
2021-05-24,83.0,74.0,58.88375,62.541666666666664,1020.7458333333334,9.403376205787781,0.0
2021-05-25,84.0,75.0,60.79583333333333,64.58333333333333,1021.6750000000001,10.902884615384615,0.0
2021-05-26,85.0,76.0,62.26291666666666,65.70833333333333,1021.875,12.21875,0.0
2021-05-27,85.0,75.0,64.60625,66.83333333333333,1019.8375,9.037820512820513,0.0
2021-05-28,86.0,76.0,66.495,68.25,1017.3083333333334,8.413973063973064,0.0
2021-05-29,87.0,75.0,69.17807692307692,69.0,1014.275,6.548713826366559,0.0
